ID	GCF_000279165.1_ASM27916v1_genomic.fna	GCF_000327065.1_ASM32706v1_genomic.fna	GCF_000219605.1_ASM21960v1_genomic.fna	GCF_000267545.1_ASM26754v1_genomic.fna	GCF_001038645.1_ASM103864v1_genomic.fna	GCF_000195105.1_ASM19510v1_genomic.fna	GCF_000013785.1_ASM1378v1_genomic.fna	GCF_000661915.1_ASM66191v1_genomic.fna	SAMD00059319_PSCT_BDJA01_FF.fna	GCF_000590475.1_ASM59047v1_genomic.fna	GCF_000016565.1_ASM1656v1_genomic.fna	GCF_001648195.1_ASM164819v1_genomic.fna	GCF_000818015.1_ASM81801v1_genomic.fna
PSCT_02437	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02438	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02439	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02440	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02441	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02442	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02443	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02444	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02445	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02446	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02447	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02448	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02449	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02450	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02451	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02452	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02453	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02454	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02455	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02456	0	1	0	0	0	1	1	1	1	0	0	0	0
PSCT_02457	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02458	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02459	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02460	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02461	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_02462	0	1	0	1	0	0	0	0	1	0	0	0	0
PSCT_02463	1	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_02464	1	1	1	1	1	1	1	1	1	0	1	1	0
PSCT_02465	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02466	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02467	1	1	1	1	1	1	1	1	1	0	1	1	0
PSCT_02468	0	1	1	1	0	1	1	1	1	0	0	0	0
PSCT_02469	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02470	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02471	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02472	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02473	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02474	0	1	1	1	0	1	1	1	1	0	0	0	0
PSCT_02475	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02476	0	1	1	0	1	1	1	1	1	0	0	0	1
PSCT_02477	0	1	1	0	1	1	1	1	1	0	0	0	1
PSCT_02478	0	1	1	0	1	1	1	1	1	0	0	0	1
PSCT_02479	0	1	0	0	1	0	1	1	1	0	0	0	0
PSCT_02480	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02481	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02482	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_02483	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02484	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02485	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02486	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02487	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02488	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02489	0	1	1	1	0	1	1	1	1	0	0	0	0
PSCT_02490	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02491	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02492	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02493	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02494	0	1	0	1	1	1	1	1	1	0	0	1	0
PSCT_02495	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02496	0	1	1	1	1	1	1	1	1	0	1	0	0
PSCT_02497	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02498	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02499	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02500	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02501	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02502	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02503	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_02504	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02505	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02506	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02507	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02508	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02509	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02510	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02511	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02512	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02513	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02514	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02515	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02516	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02517	0	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02518	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02519	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02520	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02521	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02522	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02523	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02524	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02525	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02526	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02527	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02528	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02529	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02530	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02531	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02532	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02533	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02534	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02535	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02536	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02537	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02538	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02539	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02540	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02541	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_02542	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02543	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02544	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02545	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02546	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02547	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02548	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02549	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02550	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02551	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02552	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02553	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02554	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02555	0	1	0	1	1	1	1	1	1	0	0	0	0
PSCT_02556	2	3	2	3	2	2	2	3	3	3	1	3	1
PSCT_02557	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02558	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02559	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02560	0	1	0	1	0	0	0	1	1	1	0	0	0
PSCT_02561	2	1	2	2	2	2	1	1	1	1	2	1	0
PSCT_02562	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02563	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02564	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02565	0	1	1	0	1	1	1	1	1	0	0	0	0
PSCT_02566	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02567	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02568	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02569	0	1	1	0	1	1	1	0	1	0	0	0	0
PSCT_02570	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02571	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02572	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02573	1	1	1	1	0	1	1	1	1	1	1	1	1
PSCT_02574	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02575	0	0	1	1	0	1	1	0	1	0	0	0	0
PSCT_02576	0	0	1	1	0	1	1	0	1	0	0	0	0
PSCT_02577	0	0	1	1	0	1	1	0	1	0	0	0	0
PSCT_02578	0	0	1	1	0	1	1	0	1	0	0	0	0
PSCT_02579	0	0	1	1	0	1	1	0	1	0	0	0	0
PSCT_02580	0	0	1	1	0	1	1	0	1	0	0	0	0
PSCT_02581	0	0	1	1	0	1	1	0	1	0	0	0	0
PSCT_02582	0	0	1	1	0	1	1	0	1	0	0	0	0
PSCT_02583	0	0	1	1	0	1	1	0	1	0	0	0	0
PSCT_02584	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02585	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02586	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02587	0	1	0	0	0	1	0	1	1	0	0	0	0
PSCT_02588	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02589	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02590	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02591	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02592	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02593	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02594	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02595	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02596	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02597	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02598	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02599	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02600	0	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_02601	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02602	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02604	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02605	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02606	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02607	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02608	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02609	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02610	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02611	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02612	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02613	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02614	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02615	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02616	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02617	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02618	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02619	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02620	1	1	1	0	1	1	1	1	1	1	1	0	1
PSCT_02621	1	1	1	0	1	1	1	1	1	0	0	0	0
PSCT_02622	1	1	1	0	1	1	1	1	1	0	1	0	0
PSCT_02623	1	1	1	0	1	1	1	1	1	0	1	0	1
PSCT_02624	1	1	1	0	1	1	1	1	1	0	1	0	1
PSCT_02625	1	1	1	0	1	1	1	1	1	0	1	0	1
PSCT_02626	1	1	1	0	1	1	1	1	1	0	1	0	1
PSCT_02627	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02628	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02629	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02630	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02631	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02632	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02633	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02634	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02635	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02636	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02637	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02638	0	1	0	1	1	1	1	1	1	0	1	0	1
PSCT_02639	0	0	0	1	0	0	0	0	1	0	0	0	1
PSCT_02640	1	0	0	1	0	0	0	0	1	0	0	0	1
PSCT_02641	1	0	0	1	0	0	0	0	1	0	1	0	1
PSCT_02642	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02643	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02644	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02645	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02646	1	1	2	1	2	2	2	1	1	1	1	1	1
PSCT_02647	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02648	0	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_02649	0	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_02650	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02651	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02652	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02653	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02654	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02655	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02656	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02657	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02658	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02659	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02660	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02661	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02662	1	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_02663	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02664	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02665	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02666	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02667	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02668	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02669	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02670	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02671	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02672	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02673	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02674	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02675	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02676	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02678	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02679	3	3	0	1	2	0	0	1	3	0	1	0	0
PSCT_02680	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02681	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02682	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02683	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02684	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02685	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02686	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02687	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02688	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02689	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02690	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02691	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02693	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02694	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02695	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02696	2	3	2	3	2	2	2	3	3	3	2	3	2
PSCT_02697	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02698	1	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_02699	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02700	1	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_02701	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02702	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02703	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02704	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02705	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02706	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02707	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02708	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02709	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02710	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02711	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02712	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02713	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_02714	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_02715	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02716	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02717	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02718	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02719	0	1	1	1	1	1	1	0	1	0	0	0	0
PSCT_02720	0	1	1	1	1	1	1	0	1	0	0	0	0
PSCT_02721	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02722	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02723	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02724	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02725	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02726	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_02727	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02728	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02729	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02730	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02731	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02732	0	1	1	1	1	0	1	1	1	0	0	0	0
PSCT_02733	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02734	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02735	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02736	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02737	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02738	1	1	1	1	1	1	1	1	1	1	1	0	0
PSCT_02739	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02740	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02741	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02742	0	1	1	1	0	0	0	1	1	0	0	0	0
PSCT_02743	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02744	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02745	0	1	1	1	0	0	0	1	1	0	0	0	0
PSCT_02746	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02747	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02748	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02749	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02750	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02751	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02752	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02753	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02754	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02758	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02759	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02760	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02761	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02762	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02763	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02764	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02765	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02767	0	1	1	1	1	1	0	1	1	0	0	0	0
PSCT_02768	0	1	1	1	1	1	0	1	1	0	0	0	0
PSCT_02769	0	1	0	1	0	0	1	1	1	0	0	0	0
PSCT_02770	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02771	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02772	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02773	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02774	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02775	1	1	1	1	1	1	0	1	1	1	1	1	1
PSCT_02776	1	1	1	1	0	0	0	1	1	0	0	0	1
PSCT_02777	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02778	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02779	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02780	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02781	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02782	1	1	1	1	1	1	0	1	1	1	0	0	0
PSCT_02783	1	1	1	0	0	0	0	1	1	1	0	1	0
PSCT_02784	0	1	1	1	1	1	0	1	1	0	0	0	0
PSCT_02785	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02786	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02787	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02788	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02789	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02790	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02791	1	1	1	1	0	1	1	1	1	0	0	1	1
PSCT_02792	1	1	1	1	0	1	1	1	1	1	1	1	1
PSCT_02793	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02794	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02795	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02796	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02797	1	1	1	1	0	1	1	1	1	1	1	1	1
PSCT_02798	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02799	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02800	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02801	0	1	1	1	1	1	0	1	1	0	1	1	0
PSCT_02802	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02803	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02804	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02805	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02806	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02807	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02808	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02809	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02810	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02811	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02812	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02813	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02814	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02815	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02816	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02817	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02818	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02819	0	1	0	1	1	1	1	1	1	1	0	1	1
PSCT_02820	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02821	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02822	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02823	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02824	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02825	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02826	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02827	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02828	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02829	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02830	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02831	0	1	0	1	1	1	1	1	1	0	0	0	0
PSCT_02832	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02833	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02834	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02836	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02837	1	1	0	0	1	0	0	0	1	0	0	0	0
PSCT_02838	3	3	0	1	2	0	0	1	3	0	1	0	0
PSCT_02839	1	1	0	0	2	0	0	0	2	0	0	0	0
PSCT_02840	1	1	0	0	1	0	0	0	1	0	0	0	0
PSCT_02841	1	1	0	0	1	0	0	0	1	0	0	0	0
PSCT_02842	1	1	0	0	1	0	0	0	1	0	0	0	0
PSCT_02843	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02844	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02845	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02846	0	0	0	0	0	0	0	0	1	0	0	0	0
